wavelength,FF01-460_60,FF01-530_43,FF01-565_24,FF01-623_24,FF03-525_50,FF01-523_610,FF01-618_50,FF01-609_57,FF01-609_54,FF01-558_20
224.7,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
224.8,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
224.9,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
225,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
225.1,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
225.2,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
225.3,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
225.4,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
225.5,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
225.6,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
225.7,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
225.8,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
225.9,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
226,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
226.1,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
226.2,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
226.3,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
226.4,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
226.5,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
226.6,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
226.7,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
226.8,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
226.9,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
227,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
227.1,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
227.2,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
227.3,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
227.4,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
227.5,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
227.6,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
227.7,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
227.8,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
227.9,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
228,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
228.1,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
228.2,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
228.3,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
228.4,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
228.5,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
228.6,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
228.7,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
228.8,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
228.9,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
229,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
229.1,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
229.2,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
229.3,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
229.4,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
229.5,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
229.6,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
229.7,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
229.8,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
229.9,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
230,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
230.1,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
230.2,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
230.3,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
230.4,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
230.5,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
230.6,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
230.7,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
230.8,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
230.9,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
231,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
231.1,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
231.2,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
231.3,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
231.4,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
231.5,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
231.6,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
231.7,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
231.8,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
231.9,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
232,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
232.1,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
232.2,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
232.3,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
232.4,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
232.5,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
232.6,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
232.7,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
232.8,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
232.9,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
233,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
233.1,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
233.2,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
233.3,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
233.4,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
233.5,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
233.6,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
233.7,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
233.8,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
233.9,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
234,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
234.1,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
234.2,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
234.3,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
234.4,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
234.5,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
234.6,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
234.7,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
234.8,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
234.9,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
235,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
235.1,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
235.2,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
235.3,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
235.4,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
235.5,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
235.6,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
235.7,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
235.8,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
235.9,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
236,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
236.1,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
236.2,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
236.3,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
236.4,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
236.5,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
236.6,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
236.7,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
236.8,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
236.9,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
237,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
237.1,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
237.2,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
237.3,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
237.4,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
237.5,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
237.6,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
237.7,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
237.8,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
237.9,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
238,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
238.1,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
238.2,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
238.3,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
238.4,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
238.5,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
238.6,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
238.7,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
238.8,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
238.9,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
239,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
239.1,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
239.2,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
239.3,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
239.4,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
239.5,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
239.6,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
239.7,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
239.8,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
239.9,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
240,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
240.1,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
240.2,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
240.3,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
240.4,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
240.5,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
240.6,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
240.7,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
240.8,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
240.9,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
241,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
241.1,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
241.2,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
241.3,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
241.4,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
241.5,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
241.6,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
241.7,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
241.8,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
241.9,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
242,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
242.1,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
242.2,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
242.3,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
242.4,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
242.5,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
242.6,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
242.7,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
242.8,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
242.9,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
243,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
243.1,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
243.2,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
243.3,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
243.4,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
243.5,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
243.6,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
243.7,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
243.8,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
243.9,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
244,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
244.1,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
244.2,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
244.3,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
244.4,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
244.5,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
244.6,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
244.7,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
244.8,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
244.9,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
245,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
245.1,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
245.2,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
245.3,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
245.4,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
245.5,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
245.6,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
245.7,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
245.8,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
245.9,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
246,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
246.1,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
246.2,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
246.3,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
246.4,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
246.5,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
246.6,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
246.7,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
246.8,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
246.9,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
247,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
247.1,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
247.2,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
247.3,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
247.4,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
247.5,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
247.6,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
247.7,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
247.8,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
247.9,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
248,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
248.1,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
248.2,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
248.3,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
248.4,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
248.5,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
248.6,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
248.7,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
248.8,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
248.9,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
249,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
249.1,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
249.2,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
249.3,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
249.4,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
249.5,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1E-07,1.00E-07
